Date,Open,High,Low,Close,Adj Close,Volume
2016-05-03,2077.179931640625,2077.179931640625,2054.889892578125,2063.3701171875,2063.3701171875,4173390000
2016-05-04,2060.300048828125,2060.300048828125,2045.550048828125,2051.1201171875,2051.1201171875,4058560000
2016-05-05,2052.949951171875,2060.22998046875,2045.77001953125,2050.6298828125,2050.6298828125,4008530000
2016-05-06,2047.77001953125,2057.719970703125,2039.449951171875,2057.139892578125,2057.139892578125,3796350000
2016-05-09,2057.550048828125,2064.14990234375,2054.31005859375,2058.68994140625,2058.68994140625,3788620000
2016-05-10,2062.6298828125,2084.8701171875,2062.6298828125,2084.389892578125,2084.389892578125,3600200000
2016-05-11,2083.2900390625,2083.2900390625,2064.4599609375,2064.4599609375,2064.4599609375,3821980000
2016-05-12,2067.169921875,2073.989990234375,2053.1298828125,2064.110107421875,2064.110107421875,3782390000
2016-05-13,2062.5,2066.7900390625,2043.1300048828125,2046.6099853515625,2046.6099853515625,3579880000
2016-05-16,2046.530029296875,2071.8798828125,2046.530029296875,2066.659912109375,2066.659912109375,3501360000
2016-05-17,2065.0400390625,2065.68994140625,2040.8199462890625,2047.2099609375,2047.2099609375,4108960000
2016-05-18,2044.3800048828125,2060.610107421875,2034.489990234375,2047.6300048828125,2047.6300048828125,4101320000
2016-05-19,2044.2099609375,2044.2099609375,2025.9100341796875,2040.0400390625,2040.0400390625,3846770000
2016-05-20,2041.8800048828125,2058.35009765625,2041.8800048828125,2052.320068359375,2052.320068359375,3507650000
2016-05-23,2052.22998046875,2055.580078125,2047.260009765625,2048.0400390625,2048.0400390625,3055480000
2016-05-24,2052.64990234375,2079.669921875,2052.64990234375,2076.06005859375,2076.06005859375,3627340000
2016-05-25,2078.929931640625,2094.72998046875,2078.929931640625,2090.5400390625,2090.5400390625,3859160000
2016-05-26,2091.43994140625,2094.300048828125,2087.080078125,2090.10009765625,2090.10009765625,3230990000
2016-05-27,2090.06005859375,2099.06005859375,2090.06005859375,2099.06005859375,2099.06005859375,3079150000
2016-05-31,2100.1298828125,2103.47998046875,2088.659912109375,2096.949951171875,2096.949951171875,4514410000
2016-06-01,2093.93994140625,2100.969970703125,2085.10009765625,2099.330078125,2099.330078125,3525170000
2016-06-02,2097.7099609375,2105.260009765625,2088.590087890625,2105.260009765625,2105.260009765625,3632720000
2016-06-03,2104.070068359375,2104.070068359375,2085.360107421875,2099.1298828125,2099.1298828125,3627780000
2016-06-06,2100.830078125,2113.360107421875,2100.830078125,2109.409912109375,2109.409912109375,3442020000
2016-06-07,2110.179931640625,2119.219970703125,2110.179931640625,2112.1298828125,2112.1298828125,3534730000
2016-06-08,2112.7099609375,2120.550048828125,2112.7099609375,2119.1201171875,2119.1201171875,3562060000
2016-06-09,2115.64990234375,2117.639892578125,2107.72998046875,2115.47998046875,2115.47998046875,3290320000
2016-06-10,2109.570068359375,2109.570068359375,2089.9599609375,2096.070068359375,2096.070068359375,3515010000
2016-06-13,2091.75,2098.1201171875,2078.4599609375,2079.06005859375,2079.06005859375,3392030000
2016-06-14,2076.64990234375,2081.300048828125,2064.10009765625,2075.320068359375,2075.320068359375,3759770000
2016-06-15,2077.60009765625,2085.64990234375,2069.800048828125,2071.5,2071.5,3544720000
2016-06-16,2066.360107421875,2079.6201171875,2050.3701171875,2077.989990234375,2077.989990234375,3628280000
2016-06-17,2078.199951171875,2078.199951171875,2062.840087890625,2071.219970703125,2071.219970703125,4952630000
2016-06-20,2075.580078125,2100.659912109375,2075.580078125,2083.25,2083.25,3467440000
2016-06-21,2085.18994140625,2093.659912109375,2083.02001953125,2088.89990234375,2088.89990234375,3232880000
2016-06-22,2089.75,2099.7099609375,2084.360107421875,2085.449951171875,2085.449951171875,3168160000
2016-06-23,2092.800048828125,2113.320068359375,2092.800048828125,2113.320068359375,2113.320068359375,3297940000
2016-06-24,2103.81005859375,2103.81005859375,2032.5699462890625,2037.4100341796875,2037.4100341796875,7597450000
2016-06-27,2031.449951171875,2031.449951171875,1991.6800537109375,2000.5400390625,2000.5400390625,5431220000
2016-06-28,2006.6700439453125,2036.0899658203125,2006.6700439453125,2036.0899658203125,2036.0899658203125,4385810000
2016-06-29,2042.68994140625,2073.1298828125,2042.68994140625,2070.77001953125,2070.77001953125,4241740000
2016-06-30,2073.169921875,2098.93994140625,2070.0,2098.860107421875,2098.860107421875,4622820000
2016-07-01,2099.340087890625,2108.7099609375,2097.89990234375,2102.949951171875,2102.949951171875,3458890000
2016-07-05,2095.050048828125,2095.050048828125,2080.860107421875,2088.550048828125,2088.550048828125,3658380000
2016-07-06,2084.429931640625,2100.719970703125,2074.02001953125,2099.72998046875,2099.72998046875,3909380000
2016-07-07,2100.419921875,2109.080078125,2089.389892578125,2097.89990234375,2097.89990234375,3604550000
2016-07-08,2106.969970703125,2131.7099609375,2106.969970703125,2129.89990234375,2129.89990234375,3607500000
2016-07-11,2131.719970703125,2143.159912109375,2131.719970703125,2137.159912109375,2137.159912109375,3253340000
2016-07-12,2139.5,2155.39990234375,2139.5,2152.139892578125,2152.139892578125,4097820000
2016-07-13,2153.81005859375,2156.449951171875,2146.2099609375,2152.429931640625,2152.429931640625,3502320000
2016-07-14,2157.8798828125,2168.989990234375,2157.8798828125,2163.75,2163.75,3465610000
2016-07-15,2165.1298828125,2169.050048828125,2155.7900390625,2161.739990234375,2161.739990234375,3122600000
2016-07-18,2162.0400390625,2168.35009765625,2159.6298828125,2166.889892578125,2166.889892578125,3009310000
2016-07-19,2163.7900390625,2164.6298828125,2159.010009765625,2163.780029296875,2163.780029296875,2968340000
2016-07-20,2166.10009765625,2175.6298828125,2164.889892578125,2173.02001953125,2173.02001953125,3211860000
2016-07-21,2172.909912109375,2174.56005859375,2159.75,2165.169921875,2165.169921875,3438900000
2016-07-22,2166.469970703125,2175.110107421875,2163.239990234375,2175.030029296875,2175.030029296875,3023280000
2016-07-25,2173.7099609375,2173.7099609375,2161.949951171875,2168.47998046875,2168.47998046875,3057240000
2016-07-26,2168.969970703125,2173.5400390625,2160.179931640625,2169.179931640625,2169.179931640625,3442350000
2016-07-27,2169.81005859375,2174.97998046875,2159.070068359375,2166.580078125,2166.580078125,3995500000
2016-07-28,2166.050048828125,2172.85009765625,2159.739990234375,2170.06005859375,2170.06005859375,3664240000
2016-07-29,2168.830078125,2177.090087890625,2163.489990234375,2173.60009765625,2173.60009765625,4038840000
2016-08-01,2173.14990234375,2178.2900390625,2166.2099609375,2170.840087890625,2170.840087890625,3505990000
2016-08-02,2169.93994140625,2170.199951171875,2147.580078125,2157.030029296875,2157.030029296875,3848750000
2016-08-03,2156.81005859375,2163.7900390625,2152.56005859375,2163.7900390625,2163.7900390625,3786530000
2016-08-04,2163.510009765625,2168.18994140625,2159.070068359375,2164.25,2164.25,3709200000
2016-08-05,2168.7900390625,2182.8701171875,2168.7900390625,2182.8701171875,2182.8701171875,3663070000
2016-08-08,2183.760009765625,2185.43994140625,2177.85009765625,2180.889892578125,2180.889892578125,3327550000
2016-08-09,2182.239990234375,2187.659912109375,2178.610107421875,2181.739990234375,2181.739990234375,3334300000
2016-08-10,2182.81005859375,2183.409912109375,2172.0,2175.489990234375,2175.489990234375,3254950000
2016-08-11,2177.969970703125,2188.449951171875,2177.969970703125,2185.7900390625,2185.7900390625,3423160000
2016-08-12,2183.739990234375,2186.280029296875,2179.419921875,2184.050048828125,2184.050048828125,3000660000
2016-08-15,2186.080078125,2193.81005859375,2186.080078125,2190.14990234375,2190.14990234375,3078530000
2016-08-16,2186.239990234375,2186.239990234375,2178.139892578125,2178.14990234375,2178.14990234375,3196400000
2016-08-17,2177.840087890625,2183.080078125,2168.5,2182.219970703125,2182.219970703125,3388910000
2016-08-18,2181.89990234375,2187.030029296875,2180.4599609375,2187.02001953125,2187.02001953125,3300570000
2016-08-19,2184.239990234375,2185.0,2175.1298828125,2183.8701171875,2183.8701171875,3084800000
2016-08-22,2181.580078125,2185.14990234375,2175.9599609375,2182.639892578125,2182.639892578125,2777550000
2016-08-23,2187.81005859375,2193.419921875,2186.800048828125,2186.89990234375,2186.89990234375,3041490000
2016-08-24,2185.090087890625,2186.659912109375,2171.25,2175.43994140625,2175.43994140625,3148280000
2016-08-25,2173.2900390625,2179.0,2169.739990234375,2172.469970703125,2172.469970703125,2969310000
2016-08-26,2175.10009765625,2187.93994140625,2160.389892578125,2169.0400390625,2169.0400390625,3342340000
2016-08-29,2170.18994140625,2183.47998046875,2170.18994140625,2180.3798828125,2180.3798828125,2654780000
2016-08-30,2179.449951171875,2182.27001953125,2170.409912109375,2176.1201171875,2176.1201171875,3006800000
2016-08-31,2173.56005859375,2173.7900390625,2161.35009765625,2170.949951171875,2170.949951171875,3766390000
2016-09-01,2171.330078125,2173.56005859375,2157.090087890625,2170.860107421875,2170.860107421875,3392120000
2016-09-02,2177.489990234375,2184.8701171875,2173.590087890625,2179.97998046875,2179.97998046875,3091120000
2016-09-06,2181.610107421875,2186.570068359375,2175.10009765625,2186.47998046875,2186.47998046875,3447650000
2016-09-07,2185.169921875,2187.8701171875,2179.070068359375,2186.159912109375,2186.159912109375,3319420000
2016-09-08,2182.760009765625,2184.93994140625,2177.489990234375,2181.300048828125,2181.300048828125,3727840000
2016-09-09,2169.080078125,2169.080078125,2127.81005859375,2127.81005859375,2127.81005859375,4233960000
2016-09-12,2120.860107421875,2163.300048828125,2119.1201171875,2159.0400390625,2159.0400390625,4010480000
2016-09-13,2150.469970703125,2150.469970703125,2120.27001953125,2127.02001953125,2127.02001953125,4141670000
2016-09-14,2127.860107421875,2141.330078125,2119.89990234375,2125.77001953125,2125.77001953125,3664100000
2016-09-15,2125.360107421875,2151.31005859375,2122.360107421875,2147.260009765625,2147.260009765625,3373720000
2016-09-16,2146.47998046875,2146.47998046875,2131.199951171875,2139.159912109375,2139.159912109375,5014360000
2016-09-19,2143.989990234375,2153.610107421875,2135.909912109375,2139.1201171875,2139.1201171875,3163000000
2016-09-20,2145.93994140625,2150.800048828125,2139.169921875,2139.760009765625,2139.760009765625,3140730000
2016-09-21,2144.580078125,2165.110107421875,2139.570068359375,2163.1201171875,2163.1201171875,3712090000
2016-09-22,2170.93994140625,2179.989990234375,2170.93994140625,2177.179931640625,2177.179931640625,3552830000
2016-09-23,2173.2900390625,2173.75,2163.969970703125,2164.68994140625,2164.68994140625,3317190000
2016-09-26,2158.5400390625,2158.5400390625,2145.0400390625,2146.10009765625,2146.10009765625,3216170000
2016-09-27,2146.0400390625,2161.1298828125,2141.550048828125,2159.929931640625,2159.929931640625,3437770000
2016-09-28,2161.85009765625,2172.39990234375,2151.7900390625,2171.3701171875,2171.3701171875,3891460000
2016-09-29,2168.89990234375,2172.669921875,2145.199951171875,2151.1298828125,2151.1298828125,4249220000
2016-09-30,2156.510009765625,2175.300048828125,2156.510009765625,2168.27001953125,2168.27001953125,4173340000
2016-10-03,2164.330078125,2164.409912109375,2154.77001953125,2161.199951171875,2161.199951171875,3137550000
2016-10-04,2163.3701171875,2165.4599609375,2144.010009765625,2150.489990234375,2150.489990234375,3750890000
2016-10-05,2155.14990234375,2163.949951171875,2155.14990234375,2159.72998046875,2159.72998046875,3906550000
2016-10-06,2158.219970703125,2162.929931640625,2150.280029296875,2160.77001953125,2160.77001953125,3461550000
2016-10-07,2164.18994140625,2165.860107421875,2144.85009765625,2153.739990234375,2153.739990234375,3619890000
2016-10-10,2160.389892578125,2169.60009765625,2160.389892578125,2163.659912109375,2163.659912109375,2916550000
2016-10-11,2161.35009765625,2161.56005859375,2128.840087890625,2136.72998046875,2136.72998046875,3438270000
2016-10-12,2137.669921875,2145.360107421875,2132.77001953125,2139.179931640625,2139.179931640625,2977100000
2016-10-13,2130.260009765625,2138.18994140625,2114.719970703125,2132.550048828125,2132.550048828125,3580450000
2016-10-14,2139.679931640625,2149.18994140625,2132.97998046875,2132.97998046875,2132.97998046875,3228150000
2016-10-17,2132.949951171875,2135.610107421875,2124.429931640625,2126.5,2126.5,2830390000
2016-10-18,2138.31005859375,2144.3798828125,2135.489990234375,2139.60009765625,2139.60009765625,3170000000
2016-10-19,2140.81005859375,2148.43994140625,2138.14990234375,2144.2900390625,2144.2900390625,3362670000
2016-10-20,2142.510009765625,2147.179931640625,2133.43994140625,2141.340087890625,2141.340087890625,3337170000
2016-10-21,2139.429931640625,2142.6298828125,2130.090087890625,2141.159912109375,2141.159912109375,3448850000
2016-10-24,2148.5,2154.7900390625,2146.909912109375,2151.330078125,2151.330078125,3357320000
2016-10-25,2149.719970703125,2151.43994140625,2141.929931640625,2143.159912109375,2143.159912109375,3751340000
2016-10-26,2136.969970703125,2145.72998046875,2131.590087890625,2139.429931640625,2139.429931640625,3775200000
2016-10-27,2144.06005859375,2147.1298828125,2132.52001953125,2133.0400390625,2133.0400390625,4204830000
2016-10-28,2132.22998046875,2140.719970703125,2119.360107421875,2126.409912109375,2126.409912109375,4019510000
2016-10-31,2129.780029296875,2133.25,2125.530029296875,2126.14990234375,2126.14990234375,3922400000
2016-11-01,2128.679931640625,2131.449951171875,2097.85009765625,2111.719970703125,2111.719970703125,4532160000
2016-11-02,2109.429931640625,2111.760009765625,2094.0,2097.93994140625,2097.93994140625,4248580000
2016-11-03,2098.800048828125,2102.56005859375,2085.22998046875,2088.659912109375,2088.659912109375,3886740000
2016-11-04,2083.7900390625,2099.070068359375,2083.7900390625,2085.179931640625,2085.179931640625,3837860000
2016-11-07,2100.590087890625,2132.0,2100.590087890625,2131.52001953125,2131.52001953125,3736060000
2016-11-08,2129.919921875,2146.8701171875,2123.56005859375,2139.56005859375,2139.56005859375,3916930000
2016-11-09,2131.56005859375,2170.10009765625,2125.35009765625,2163.260009765625,2163.260009765625,6264150000
2016-11-10,2167.489990234375,2182.300048828125,2151.169921875,2167.47998046875,2167.47998046875,6451640000
2016-11-11,2162.7099609375,2165.919921875,2152.489990234375,2164.449951171875,2164.449951171875,4988050000
2016-11-14,2165.639892578125,2171.360107421875,2156.080078125,2164.199951171875,2164.199951171875,5367200000
2016-11-15,2168.2900390625,2180.840087890625,2166.3798828125,2180.389892578125,2180.389892578125,4543860000
2016-11-16,2177.530029296875,2179.219970703125,2172.199951171875,2176.93994140625,2176.93994140625,3830590000
2016-11-17,2178.610107421875,2188.06005859375,2176.64990234375,2187.1201171875,2187.1201171875,3809160000
2016-11-18,2186.85009765625,2189.889892578125,2180.3798828125,2181.89990234375,2181.89990234375,3572400000
2016-11-21,2186.429931640625,2198.699951171875,2186.429931640625,2198.179931640625,2198.179931640625,3607010000
2016-11-22,2201.56005859375,2204.800048828125,2194.510009765625,2202.93994140625,2202.93994140625,3957940000
2016-11-23,2198.550048828125,2204.719970703125,2194.510009765625,2204.719970703125,2204.719970703125,3418640000
2016-11-25,2206.27001953125,2213.35009765625,2206.27001953125,2213.35009765625,2213.35009765625,1584600000
2016-11-28,2210.2099609375,2211.139892578125,2200.360107421875,2201.719970703125,2201.719970703125,3505650000
2016-11-29,2200.760009765625,2210.4599609375,2198.14990234375,2204.659912109375,2204.659912109375,3706560000
2016-11-30,2204.969970703125,2214.10009765625,2198.81005859375,2198.81005859375,2198.81005859375,5533980000
2016-12-01,2200.169921875,2202.60009765625,2187.43994140625,2191.080078125,2191.080078125,5063740000
2016-12-02,2191.1201171875,2197.949951171875,2188.3701171875,2191.949951171875,2191.949951171875,3779500000
2016-12-05,2200.64990234375,2209.419921875,2199.969970703125,2204.7099609375,2204.7099609375,3895230000
2016-12-06,2207.260009765625,2212.780029296875,2202.2099609375,2212.22998046875,2212.22998046875,3855320000
2016-12-07,2210.719970703125,2241.6298828125,2208.929931640625,2241.35009765625,2241.35009765625,4501820000
2016-12-08,2241.1298828125,2251.68994140625,2237.570068359375,2246.18994140625,2246.18994140625,4200580000
2016-12-09,2249.72998046875,2259.800048828125,2249.22998046875,2259.530029296875,2259.530029296875,3884480000
2016-12-12,2258.830078125,2264.030029296875,2252.3701171875,2256.9599609375,2256.9599609375,4034510000
2016-12-13,2263.320068359375,2277.530029296875,2263.320068359375,2271.719970703125,2271.719970703125,3857590000
2016-12-14,2268.35009765625,2276.199951171875,2248.43994140625,2253.280029296875,2253.280029296875,4406970000
2016-12-15,2253.77001953125,2272.1201171875,2253.77001953125,2262.030029296875,2262.030029296875,4168200000
2016-12-16,2266.81005859375,2268.050048828125,2254.239990234375,2258.070068359375,2258.070068359375,5920340000
2016-12-19,2259.239990234375,2267.469970703125,2258.2099609375,2262.530029296875,2262.530029296875,3248370000
2016-12-20,2266.5,2272.56005859375,2266.139892578125,2270.760009765625,2270.760009765625,3298780000
2016-12-21,2270.5400390625,2271.22998046875,2265.14990234375,2265.179931640625,2265.179931640625,2852230000
2016-12-22,2262.929931640625,2263.179931640625,2256.080078125,2260.9599609375,2260.9599609375,2876320000
2016-12-23,2260.25,2263.7900390625,2258.840087890625,2263.7900390625,2263.7900390625,2020550000
2016-12-27,2266.22998046875,2273.820068359375,2266.14990234375,2268.8798828125,2268.8798828125,1987080000
2016-12-28,2270.22998046875,2271.31005859375,2249.110107421875,2249.919921875,2249.919921875,2392360000
2016-12-29,2249.5,2254.510009765625,2244.56005859375,2249.260009765625,2249.260009765625,2336370000
2016-12-30,2251.610107421875,2253.580078125,2233.6201171875,2238.830078125,2238.830078125,2670900000
2017-01-03,2251.570068359375,2263.8798828125,2245.1298828125,2257.830078125,2257.830078125,3770530000
2017-01-04,2261.60009765625,2272.820068359375,2261.60009765625,2270.75,2270.75,3764890000
2017-01-05,2268.179931640625,2271.5,2260.449951171875,2269.0,2269.0,3761820000
2017-01-06,2271.139892578125,2282.10009765625,2264.06005859375,2276.97998046875,2276.97998046875,3339890000
2017-01-09,2273.590087890625,2275.489990234375,2268.89990234375,2268.89990234375,2268.89990234375,3217610000
2017-01-10,2269.719970703125,2279.27001953125,2265.27001953125,2268.89990234375,2268.89990234375,3638790000
2017-01-11,2268.60009765625,2275.320068359375,2260.830078125,2275.320068359375,2275.320068359375,3620410000
2017-01-12,2271.139892578125,2271.780029296875,2254.25,2270.43994140625,2270.43994140625,3462130000
2017-01-13,2272.739990234375,2278.679931640625,2271.510009765625,2274.639892578125,2274.639892578125,3081270000
2017-01-17,2269.139892578125,2272.080078125,2262.81005859375,2267.889892578125,2267.889892578125,3584990000
2017-01-18,2269.139892578125,2272.010009765625,2263.35009765625,2271.889892578125,2271.889892578125,3315250000
2017-01-19,2271.89990234375,2274.330078125,2258.409912109375,2263.68994140625,2263.68994140625,3165970000
2017-01-20,2269.9599609375,2276.9599609375,2265.010009765625,2271.31005859375,2271.31005859375,3524970000
2017-01-23,2267.780029296875,2271.780029296875,2257.02001953125,2265.199951171875,2265.199951171875,3152710000
2017-01-24,2267.8798828125,2284.6298828125,2266.679931640625,2280.070068359375,2280.070068359375,3810960000
2017-01-25,2288.8798828125,2299.550048828125,2288.8798828125,2298.3701171875,2298.3701171875,3846020000
2017-01-26,2298.6298828125,2300.989990234375,2294.080078125,2296.679931640625,2296.679931640625,3610360000
2017-01-27,2299.02001953125,2299.02001953125,2291.6201171875,2294.68994140625,2294.68994140625,3135890000
2017-01-30,2286.010009765625,2286.010009765625,2268.0400390625,2280.89990234375,2280.89990234375,3591270000
2017-01-31,2274.02001953125,2279.090087890625,2267.2099609375,2278.8701171875,2278.8701171875,4087450000
2017-02-01,2285.590087890625,2289.139892578125,2272.43994140625,2279.550048828125,2279.550048828125,3916610000
2017-02-02,2276.68994140625,2283.969970703125,2271.64990234375,2280.85009765625,2280.85009765625,3807710000
2017-02-03,2288.5400390625,2298.31005859375,2287.8798828125,2297.419921875,2297.419921875,3597970000
2017-02-06,2294.280029296875,2296.179931640625,2288.570068359375,2292.56005859375,2292.56005859375,3109050000
2017-02-07,2295.8701171875,2299.39990234375,2290.159912109375,2293.080078125,2293.080078125,3448690000
2017-02-08,2289.550048828125,2295.909912109375,2285.3798828125,2294.669921875,2294.669921875,3609740000
2017-02-09,2296.699951171875,2311.080078125,2296.610107421875,2307.8701171875,2307.8701171875,3677940000
2017-02-10,2312.27001953125,2319.22998046875,2311.10009765625,2316.10009765625,2316.10009765625,3475020000
2017-02-13,2321.719970703125,2331.580078125,2321.419921875,2328.25,2328.25,3349730000
2017-02-14,2326.1201171875,2337.580078125,2322.169921875,2337.580078125,2337.580078125,3520910000
2017-02-15,2335.580078125,2351.300048828125,2334.81005859375,2349.25,2349.25,3775590000
2017-02-16,2349.639892578125,2351.31005859375,2338.8701171875,2347.219970703125,2347.219970703125,3672370000
2017-02-17,2343.010009765625,2351.159912109375,2339.580078125,2351.159912109375,2351.159912109375,3513060000
2017-02-21,2354.909912109375,2366.7099609375,2354.909912109375,2365.3798828125,2365.3798828125,3579780000
2017-02-22,2361.110107421875,2365.1298828125,2358.340087890625,2362.820068359375,2362.820068359375,3468670000
2017-02-23,2367.5,2368.260009765625,2355.090087890625,2363.81005859375,2363.81005859375,4015260000
2017-02-24,2355.72998046875,2367.340087890625,2352.8701171875,2367.340087890625,2367.340087890625,3831570000
2017-02-27,2365.22998046875,2371.5400390625,2361.8701171875,2369.75,2369.75,3582610000
2017-02-28,2366.080078125,2367.7900390625,2358.9599609375,2363.639892578125,2363.639892578125,4210140000
2017-03-01,2380.1298828125,2400.97998046875,2380.1298828125,2395.9599609375,2395.9599609375,4345180000
2017-03-02,2394.75,2394.75,2380.169921875,2381.919921875,2381.919921875,3821320000
2017-03-03,2380.919921875,2383.889892578125,2375.389892578125,2383.1201171875,2383.1201171875,3555260000
2017-03-06,2375.22998046875,2378.800048828125,2367.97998046875,2375.31005859375,2375.31005859375,3232700000
2017-03-07,2370.739990234375,2375.1201171875,2365.510009765625,2368.389892578125,2368.389892578125,3518390000
2017-03-08,2369.81005859375,2373.090087890625,2361.010009765625,2362.97998046875,2362.97998046875,3812100000
2017-03-09,2363.489990234375,2369.080078125,2354.5400390625,2364.8701171875,2364.8701171875,3716340000
2017-03-10,2372.52001953125,2376.860107421875,2363.0400390625,2372.60009765625,2372.60009765625,3432950000
2017-03-13,2371.56005859375,2374.419921875,2368.52001953125,2373.469970703125,2373.469970703125,3133900000
2017-03-14,2368.550048828125,2368.550048828125,2358.179931640625,2365.449951171875,2365.449951171875,3172630000
2017-03-15,2370.340087890625,2390.010009765625,2368.93994140625,2385.260009765625,2385.260009765625,3906840000
2017-03-16,2387.7099609375,2388.10009765625,2377.179931640625,2381.3798828125,2381.3798828125,3365660000
2017-03-17,2383.7099609375,2385.7099609375,2377.639892578125,2378.25,2378.25,5178040000
2017-03-20,2378.239990234375,2379.550048828125,2369.659912109375,2373.469970703125,2373.469970703125,3054930000
2017-03-21,2379.320068359375,2381.929931640625,2341.89990234375,2344.02001953125,2344.02001953125,4265590000
2017-03-22,2343.0,2351.81005859375,2336.449951171875,2348.449951171875,2348.449951171875,3572730000
2017-03-23,2345.969970703125,2358.919921875,2342.1298828125,2345.9599609375,2345.9599609375,3260600000
2017-03-24,2350.419921875,2356.219970703125,2335.739990234375,2343.97998046875,2343.97998046875,2975130000
2017-03-27,2329.110107421875,2344.89990234375,2322.25,2341.590087890625,2341.590087890625,3240230000
2017-03-28,2339.7900390625,2363.780029296875,2337.6298828125,2358.570068359375,2358.570068359375,3367780000
2017-03-29,2356.5400390625,2363.360107421875,2352.93994140625,2361.1298828125,2361.1298828125,3106940000
2017-03-30,2361.31005859375,2370.419921875,2358.580078125,2368.06005859375,2368.06005859375,3158420000
2017-03-31,2364.820068359375,2370.35009765625,2362.60009765625,2362.719970703125,2362.719970703125,3354110000
2017-04-03,2362.340087890625,2365.8701171875,2344.72998046875,2358.840087890625,2358.840087890625,3416400000
2017-04-04,2354.760009765625,2360.530029296875,2350.719970703125,2360.159912109375,2360.159912109375,3206240000
2017-04-05,2366.590087890625,2378.360107421875,2350.52001953125,2352.949951171875,2352.949951171875,3770520000
2017-04-06,2353.7900390625,2364.159912109375,2348.89990234375,2357.489990234375,2357.489990234375,3201920000
2017-04-07,2356.590087890625,2363.760009765625,2350.739990234375,2355.5400390625,2355.5400390625,3053150000
2017-04-10,2357.159912109375,2366.3701171875,2351.5,2357.159912109375,2357.159912109375,2785410000
2017-04-11,2353.919921875,2355.219970703125,2337.25,2353.780029296875,2353.780029296875,3117420000
2017-04-12,2352.14990234375,2352.719970703125,2341.179931640625,2344.929931640625,2344.929931640625,3196950000
2017-04-13,2341.97998046875,2348.260009765625,2328.949951171875,2328.949951171875,2328.949951171875,3143890000
2017-04-17,2332.6201171875,2349.139892578125,2332.510009765625,2349.010009765625,2349.010009765625,2824710000
2017-04-18,2342.530029296875,2348.35009765625,2334.5400390625,2342.18994140625,2342.18994140625,3269840000
2017-04-19,2346.7900390625,2352.6298828125,2335.050048828125,2338.169921875,2338.169921875,3519900000
2017-04-20,2342.68994140625,2361.3701171875,2340.909912109375,2355.840087890625,2355.840087890625,3647420000
2017-04-21,2354.739990234375,2356.179931640625,2344.510009765625,2348.68994140625,2348.68994140625,3503360000
2017-04-24,2370.330078125,2376.97998046875,2369.18994140625,2374.14990234375,2374.14990234375,3690650000
2017-04-25,2381.510009765625,2392.47998046875,2381.14990234375,2388.610107421875,2388.610107421875,3995240000
2017-04-26,2388.97998046875,2398.159912109375,2386.780029296875,2387.449951171875,2387.449951171875,4105920000
2017-04-27,2389.699951171875,2392.10009765625,2382.679931640625,2388.77001953125,2388.77001953125,4098460000
2017-04-28,2393.679931640625,2393.679931640625,2382.360107421875,2384.199951171875,2384.199951171875,3718270000
2017-05-01,2388.5,2394.489990234375,2384.830078125,2388.330078125,2388.330078125,3199240000
2017-05-02,2391.050048828125,2392.929931640625,2385.820068359375,2391.169921875,2391.169921875,3813680000
2017-05-03,2386.5,2389.820068359375,2379.75,2388.1298828125,2388.1298828125,3893990000
2017-05-04,2389.7900390625,2391.429931640625,2380.35009765625,2389.52001953125,2389.52001953125,4362540000
2017-05-05,2392.3701171875,2399.2900390625,2389.3798828125,2399.2900390625,2399.2900390625,3540140000
2017-05-08,2399.93994140625,2401.360107421875,2393.919921875,2399.3798828125,2399.3798828125,3429440000
2017-05-09,2401.580078125,2403.8701171875,2392.43994140625,2396.919921875,2396.919921875,3653590000
2017-05-10,2396.7900390625,2399.739990234375,2392.7900390625,2399.6298828125,2399.6298828125,3643530000
2017-05-11,2394.840087890625,2395.719970703125,2381.739990234375,2394.43994140625,2394.43994140625,3727420000
2017-05-12,2392.43994140625,2392.43994140625,2387.18994140625,2390.89990234375,2390.89990234375,3305630000
2017-05-15,2393.97998046875,2404.050048828125,2393.93994140625,2402.320068359375,2402.320068359375,3473600000
2017-05-16,2404.550048828125,2405.77001953125,2396.050048828125,2400.669921875,2400.669921875,3420790000
2017-05-17,2382.949951171875,2384.8701171875,2356.2099609375,2357.030029296875,2357.030029296875,4163000000
2017-05-18,2354.68994140625,2375.739990234375,2352.719970703125,2365.719970703125,2365.719970703125,4319420000
2017-05-19,2371.3701171875,2389.06005859375,2370.429931640625,2381.72998046875,2381.72998046875,3825160000
2017-05-22,2387.2099609375,2395.4599609375,2386.919921875,2394.02001953125,2394.02001953125,3172830000
2017-05-23,2397.0400390625,2400.85009765625,2393.8798828125,2398.419921875,2398.419921875,3213570000
2017-05-24,2401.409912109375,2405.580078125,2397.989990234375,2404.389892578125,2404.389892578125,3389900000
2017-05-25,2409.5400390625,2418.7099609375,2408.010009765625,2415.070068359375,2415.070068359375,3535390000
2017-05-26,2414.5,2416.679931640625,2412.199951171875,2415.820068359375,2415.820068359375,2805040000
2017-05-30,2411.669921875,2415.260009765625,2409.429931640625,2412.909912109375,2412.909912109375,3203160000
2017-05-31,2415.6298828125,2415.989990234375,2403.590087890625,2411.800048828125,2411.800048828125,4516110000
2017-06-01,2415.64990234375,2430.06005859375,2413.5400390625,2430.06005859375,2430.06005859375,3857140000
